1e-06,0.699197120109921
0.010001,0.425662208365762
0.020001,0.462339617819441
0.030001,0.490194106620453
0.040001,0.513551824487695
0.050001,0.533698659926404
0.060001,0.552042344044354
0.070001,0.568969944548891
0.080001,0.584484540746155
0.090001,0.598989897085182
0.100001,0.612320930483431
0.110001,0.625213338592984
0.120001,0.637525692066023
0.130001,0.649254550089183
0.140001,0.660406800373641
0.150001,0.67119133659977
0.160001,0.681404627604509
0.170001,0.691466285649285
0.180001,0.70111960485388
0.190001,0.71060151118822
0.200001,0.719375430765133
0.210001,0.728132313549212
0.220001,0.736541761172485
0.230001,0.744786760211366
0.240001,0.752759651524291
0.250001,0.760481416119989
0.260001,0.768015246317966
0.270001,0.775351400876778
0.280001,0.782464935700118
0.290001,0.789479493112155
0.300001,0.796240514009267
0.310001,0.802889613042714
0.320001,0.809285321335881
0.330001,0.815603087942441
0.340001,0.82182940246806
0.350001,0.827934549151019
0.360001,0.833919370785004
0.370001,0.839760976291715
0.380001,0.845397549235871
0.390001,0.850950589462638
0.400001,0.85614218311538
0.410001,0.861364784378322
0.420001,0.866405055446034
0.430001,0.871358654809825
0.440001,0.876190989196665
0.450001,0.880853614510681
0.460001,0.885493217885309
0.470001,0.889895464225613
0.480001,0.894249566211004
0.490001,0.89853108992797
0.500001,0.902638616586462
0.510001,0.906715870950814
0.520001,0.91056935971742
0.530001,0.914448912900626
0.540001,0.918227814085883
0.550001,0.921975946384366
0.560001,0.925467691108742
0.570001,0.928863077234448
0.580001,0.932354052364673
0.590001,0.935643294102024
0.600001,0.938770495882197
0.610001,0.941959653248119
0.620001,0.944970743988828
0.630001,0.947993874542841
0.640001,0.95082437922715
0.650001,0.95366010495344
0.660001,0.956319817295033
0.670001,0.959037514735594
0.680001,0.961555386452943
0.690001,0.96399072774615
0.700001,0.966302251077222
0.710001,0.968679059721421
0.720001,0.970775148642458
0.730001,0.972833540678498
0.740001,0.974840355168889
0.750001,0.976842519780658
0.760001,0.978702197443969
0.770001,0.980593393781397
0.780001,0.982137074319471
0.790001,0.983853327005839
0.800001,0.985352099986646
0.810001,0.987001919361539
0.820001,0.988419577205117
0.830001,0.989789586828318
0.840001,0.990892931611547
0.850001,0.992127459350729
0.860001,0.994221177390279
0.870001,0.994186306030035
0.880001,0.995097872756421
0.890001,0.996053330480276
0.900001,0.996792739064976
0.910001,0.997785214997726
0.920001,0.998078612101829
0.930001,0.998886686212719
0.940001,0.999471403163583
0.950001,0.999665831560843
0.960001,0.999947575961214
0.970001,0.999986518102463
0.980001,0.999996440990887
0.990001,0.999999704700644
1.000001,1.0000000189324
1.010001,1.00000004660842
1.020001,1.00000002109979
1.030001,1.00000006783422
1.040001,1.00000001228266
1.050001,1.00000001328836
1.060001,1.00000001162843
1.070001,1.00000001329311
1.080001,1.00000004648209
1.090001,1.00000004356862
1.100001,1.00000001409338
1.110001,1.0000000135553
1.120001,1.00000004895446
1.130001,1.00000004865684
1.140001,1.00000004554088
1.150001,1.00000004668153
1.160001,1.00000001308625
1.170001,1.0000000203353
1.180001,1.00000002090068
1.190001,1.00000002159998
1.200001,1.0000000172416
1.210001,1.00000004095198
1.220001,1.00000001892451
1.230001,1.00000001958991
1.240001,1.00000002024422
1.250001,1.00000002079813
1.260001,1.00000002168433
1.270001,1.00000002160578
1.280001,1.00000002205395
1.290001,1.00000003618112
1.300001,1.00000002324983
1.310001,1.00000002294257
1.320001,1.00000002375122
1.330001,1.00000002334775
1.340001,1.00000002413799
1.350001,1.00000002359592
1.360001,1.00000002428752
1.370001,1.00000002429597
1.380001,1.00000002361814
1.390001,1.00000002339577
1.400001,1.00000002435639
1.410001,1.0000000234211
1.420001,1.00000002370871
1.430001,1.00000001680431
1.440001,1.00000001768944
1.450001,1.0000000175935
1.460001,1.00000002243917
1.470001,1.00000001652531
1.480001,1.00000001890062
1.490001,1.00000001505607
